00000 0 982 123516127538,CKLX,15,151
00000 0 982 123516127539,CKLX,15,152
00000 0 982 123516127540,CKLX,15,153
00000 0 982 123516127541,CKLX,15,154
00000 0 982 123516127542,CKLX,15,155
00000 0 982 123516127543,CKLX,15,156
00000 0 982 123516127544,CKLX,15,157
00000 0 982 123516127545,CKLX,15,158
00000 0 982 123516127546,CKLX,15,159
00000 0 982 123516127547,CKLX,15,160
00000 0 982 123516127548,CKLX,15,161
00000 0 982 123516127549,CKLX,15,162
00000 0 982 123516127550,CKLX,15,163
00000 0 982 123516127551,CKLX,15,164
00000 0 982 123516127552,CKLX,15,165
00000 0 982 123516127553,CKLX,15,166
00000 0 982 123516127554,CKLX,15,167
00000 0 982 123516127555,CKLX,15,168
00000 0 982 123516127556,CKLX,15,169
00000 0 982 123516127557,CKLX,15,170
00000 0 982 123516127558,CKLX,15,171
00000 0 982 123516127559,CKLX,15,172
00000 0 982 123516127560,CKLX,15,173
00000 0 982 123516127561,CKLX,15,174
00000 0 982 123516127562,CKLX,15,175
00000 0 982 123516127563,CKLX,15,176
00000 0 982 123516127564,CKLX,15,177
00000 0 982 123516127565,CKLX,15,178
00000 0 982 123516127566,CKLX,15,179
00000 0 982 123516127567,CKLX,15,180
00000 0 982 123516127568,CKLX,15,181
00000 0 982 123516127569,CKLX,15,182
00000 0 982 123516127570,CKLX,15,183
00000 0 982 123516127571,CKLX,15,184
00000 0 982 123516127572,CKLX,15,185
00000 0 982 123516127573,CKLX,15,186
00000 0 982 123516127574,CKLX,15,187
00000 0 982 123516127575,CKLX,15,188
00000 0 982 123516127576,CKLX,15,189
00000 0 982 123516127577,CKLX,15,190
00000 0 982 123516127578,CKLX,15,191
00000 0 982 123516127579,CKLX,15,192
00000 0 982 123516127580,CKLX,15,193
00000 0 982 123516127581,CKLX,15,194
00000 0 982 123516127582,CKLX,15,195
00000 0 982 123516127583,CKLX,15,196
00000 0 982 123516127584,CKLX,15,197
00000 0 982 123516127585,CKLX,15,198
00000 0 982 123516127586,CKLX,15,199
00000 0 982 123516127587,CKLX,15,200
