00000 0 983 123522964995,CYV,16,112
00000 0 983 123522964996,CYV,16,113
00000 0 983 123522964997,CYV,16,114
00000 0 983 123522964998,CYV,16,115
00000 0 983 123522964999,CYV,16,116
00000 0 983 123522965000,CYV,16,117
00000 0 983 123522965001,CYV,16,118
00000 0 983 123522965002,CYV,16,119
00000 0 983 123522965003,CYV,16,120
00000 0 983 123522965004,CYV,16,121
00000 0 983 123522965005,CYV,16,122
00000 0 983 123522965006,CYV,16,123
00000 0 983 123522965007,CYV,16,124
00000 0 983 123522965008,CYV,16,125
00000 0 983 123522965009,CYV,16,126
00000 0 983 123522965010,CYV,16,127
00000 0 983 123522965011,CYV,16,128
00000 0 983 123522965012,CYV,16,129
00000 0 983 123522965013,CYV,16,130
00000 0 983 123522965014,CYV,16,131
00000 0 983 123522965015,CYV,16,132
00000 0 983 123522965016,CYV,16,133
00000 0 983 123522965017,CYV,16,134
00000 0 983 123522965018,CYV,16,135
00000 0 983 123522965019,CYV,16,136
00000 0 983 123522965020,CYV,16,137
00000 0 983 123522965021,CYV,16,138
00000 0 983 123522965022,CYV,16,139
00000 0 983 123522965023,CYV,16,140
00000 0 983 123522965024,CYV,16,141
00000 0 983 123522965025,CYV,16,142
00000 0 983 123522965026,CYV,16,143
00000 0 983 123522965027,CYV,16,144
00000 0 983 123522965028,CYV,16,145
00000 0 983 123522965029,CYV,16,146
00000 0 983 123522965030,CYV,16,147
00000 0 983 123522965031,CYV,16,148
00000 0 983 123522965032,CYV,16,149
00000 0 983 123522965033,CYV,16,150
00000 0 983 123522965034,CYV,16,151
00000 0 983 123522965035,CYV,16,152
00000 0 983 123522965036,CYV,16,153
00000 0 983 123522965037,CYV,16,154
00000 0 983 123522965038,CYV,16,155
00000 0 983 123522965039,CYV,16,156
00000 0 983 123522965040,CYV,16,157
00000 0 983 123522965041,CYV,16,158
00000 0 983 123522965042,CYV,16,159
00000 0 983 123522965043,CYV,16,160
00000 0 983 123522965044,CYV,16,161
00000 0 983 123522965045,CYV,16,162
00000 0 983 123522965046,CYV,16,163
00000 0 983 123522965047,CYV,16,164
00000 0 983 123522965048,CYV,16,165
00000 0 983 123522965049,CYV,16,166
00000 0 983 123522965050,CYV,16,167
00000 0 983 123522965051,CYV,16,168
00000 0 983 123522965052,CYV,16,169
00000 0 983 123522965053,CYV,16,170
00000 0 983 123522965054,CYV,16,171
00000 0 983 123522965055,CYV,16,172
00000 0 983 123522965056,CYV,16,173
00000 0 983 123522965057,CYV,16,174
00000 0 983 123522965058,CYV,16,175
00000 0 983 123522965059,CYV,16,176
00000 0 983 123522965060,CYV,16,177
00000 0 983 123522965061,CYV,16,178
00000 0 983 123522965062,CYV,16,179
00000 0 983 123522965063,CYV,16,180
00000 0 983 123522965064,CYV,16,181
00000 0 983 123522965065,CYV,16,182
00000 0 983 123522965066,CYV,16,183
00000 0 983 123522965067,CYV,16,184
00000 0 983 123522965068,CYV,16,185
00000 0 983 123522965069,CYV,16,186
00000 0 983 123522965070,CYV,16,187
00000 0 983 123522965071,CYV,16,188
00000 0 983 123522965072,CYV,16,189
00000 0 983 123522965073,CYV,16,190
00000 0 983 123522965074,CYV,16,191
00000 0 983 123522965075,CYV,16,192
00000 0 983 123522965076,CYV,16,193
00000 0 983 123522965077,CYV,16,194
00000 0 983 123522965078,CYV,16,195
00000 0 983 123522965079,CYV,16,196
00000 0 983 123522965080,CYV,16,197
00000 0 983 123522965081,CYV,16,198
00000 0 983 123522965082,CYV,16,199
00000 0 983 123522965083,CYV,16,200
00000 0 983 123522965084,CYV,16,201
00000 0 983 123522965085,CYV,16,202
00000 0 983 123522965086,CYV,16,203
00000 0 983 123522965087,CYV,16,204
00000 0 983 123522965088,CYV,16,205
00000 0 983 123522965089,CYV,16,206
00000 0 983 123522965090,CYV,16,207
00000 0 983 123522965091,CYV,16,208
00000 0 983 123522965092,CYV,16,209
00000 0 983 123522965093,CYV,16,210
00000 0 983 123522965094,CYV,16,211
00000 0 983 123522965095,CYV,16,212
00000 0 983 123522965096,CYV,16,213
00000 0 983 123522965097,CYV,16,214
00000 0 983 123522965098,CYV,16,215
00000 0 983 123522965099,CYV,16,216
00000 0 983 123522965100,CYV,16,217
00000 0 983 123522965101,CYV,16,218
00000 0 983 123522965102,CYV,16,219
00000 0 983 123522965103,CYV,16,220
00000 0 983 123522965104,CYV,16,221
00000 0 983 123522965105,CYV,16,222
00000 0 983 123522965106,CYV,16,223
00000 0 983 123522965107,CYV,16,224
00000 0 983 123522965108,CYV,16,225
00000 0 983 123522965109,CYV,16,226
00000 0 983 123522965110,CYV,16,227
00000 0 983 123522965111,CYV,16,228
00000 0 983 123522965112,CYV,16,229
00000 0 983 123522965113,CYV,16,230
00000 0 983 123522965114,CYV,16,231
00000 0 983 123522965115,CYV,16,232
00000 0 983 123522965116,CYV,16,233
00000 0 983 123522965117,CYV,16,234
00000 0 983 123522965118,CYV,16,235
00000 0 983 123522965119,CYV,16,236
00000 0 983 123522965120,CYV,16,237
00000 0 983 123522965121,CYV,16,238
00000 0 983 123522965122,CYV,16,239
00000 0 983 123522965123,CYV,16,240
00000 0 983 123522965124,CYV,16,241
00000 0 983 123522965125,CYV,16,242
00000 0 983 123522965126,CYV,16,243
00000 0 983 123522965127,CYV,16,244
00000 0 983 123522965128,CYV,16,245
00000 0 983 123522965129,CYV,16,246
00000 0 983 123522965130,CYV,16,247
00000 0 983 123522965131,CYV,16,248
00000 0 983 123522965132,CYV,16,249
00000 0 983 123522965133,CYV,16,250
00000 0 983 123522965134,CYV,16,251
00000 0 983 123522965135,CYV,16,252
00000 0 983 123522965136,CYV,16,253
00000 0 983 123522965137,CYV,16,254
00000 0 983 123522965138,CYV,16,255
00000 0 983 123522965139,CYV,16,256
00000 0 983 123522965140,CYV,16,257
00000 0 983 123522965141,CYV,16,258
00000 0 983 123522965142,CYV,16,259
00000 0 983 123522965143,CYV,16,260
00000 0 983 123522965144,CYV,16,261
00000 0 983 123522965145,CYV,16,262
00000 0 983 123522965146,CYV,16,263
00000 0 983 123522965147,CYV,16,264
00000 0 983 123522965148,CYV,16,265
00000 0 983 123522965149,CYV,16,266
00000 0 983 123522965150,CYV,16,267
00000 0 983 123522965151,CYV,16,268
00000 0 983 123522965152,CYV,16,269
00000 0 983 123522965153,CYV,16,270
00000 0 983 123522965154,CYV,16,271
00000 0 983 123522965155,CYV,16,272
00000 0 983 123522965156,CYV,16,273
00000 0 983 123522965157,CYV,16,274
00000 0 983 123522965158,CYV,16,275
00000 0 983 123522965159,CYV,16,276
00000 0 983 123522965160,CYV,16,277
00000 0 983 123522965161,CYV,16,278
00000 0 983 123522965162,CYV,16,279
00000 0 983 123522965163,CYV,16,280
00000 0 983 123522965164,CYV,16,281
00000 0 983 123522965165,CYV,16,282
00000 0 983 123522965166,CYV,16,283
00000 0 983 123522965167,CYV,16,284
00000 0 983 123522965168,CYV,16,285
00000 0 983 123522965169,CYV,16,286
00000 0 983 123522965170,CYV,16,287
00000 0 983 123522965171,CYV,16,288
00000 0 983 123522965172,CYV,16,289
00000 0 983 123522965173,CYV,16,290
00000 0 983 123522965174,CYV,16,291
00000 0 983 123522965175,CYV,16,292
00000 0 983 123522965176,CYV,16,293
00000 0 983 123522965177,CYV,16,294
00000 0 983 123522965178,CYV,16,295
00000 0 983 123522965179,CYV,16,296
00000 0 983 123522965180,CYV,16,297
00000 0 983 123522965181,CYV,16,298
00000 0 983 123522965182,CYV,16,299
00000 0 983 123522965183,CYV,16,300
00000 0 983 123522965184,CYV,16,301
00000 0 983 123522965185,CYV,16,302
00000 0 983 123522965186,CYV,16,303
00000 0 983 123522965187,CYV,16,304
00000 0 983 123522965188,CYV,16,305
00000 0 983 123522965189,CYV,16,306
00000 0 983 123522965190,CYV,16,307
00000 0 983 123522965191,CYV,16,308
00000 0 983 123522965192,CYV,16,309
00000 0 983 123522965193,CYV,16,310
00000 0 983 123522965194,CYV,16,311
00000 0 983 123522965195,CYV,16,312
00000 0 983 123522965196,CYV,16,313
00000 0 983 123522965197,CYV,16,314
00000 0 983 123522965198,CYV,16,315
00000 0 983 123522965199,CYV,16,316
00000 0 983 123522965200,CYV,16,317
00000 0 983 123522965201,CYV,16,318
00000 0 983 123522965202,CYV,16,319
00000 0 983 123522965203,CYV,16,320
00000 0 983 123522965204,CYV,16,321
00000 0 983 123522965205,CYV,16,322
00000 0 983 123522965206,CYV,16,323
00000 0 983 123522965207,CYV,16,324
00000 0 983 123522965208,CYV,16,325
00000 0 983 123522965209,CYV,16,326
00000 0 983 123522965210,CYV,16,327
00000 0 983 123522965211,CYV,16,328
00000 0 983 123522965212,CYV,16,329
00000 0 983 123522965213,CYV,16,330
00000 0 983 123522965214,CYV,16,331
00000 0 983 123522965215,CYV,16,332
00000 0 983 123522965216,CYV,16,333
00000 0 983 123522965217,CYV,16,334
00000 0 983 123522965218,CYV,16,335
00000 0 983 123522965219,CYV,16,336
00000 0 983 123522965220,CYV,16,337
00000 0 983 123522965221,CYV,16,338
00000 0 983 123522965222,CYV,16,339
00000 0 983 123522965223,CYV,16,340
00000 0 983 123522965224,CYV,16,341
00000 0 983 123522965225,CYV,16,342
00000 0 983 123522965226,CYV,16,343
00000 0 983 123522965227,CYV,16,344
00000 0 983 123522965228,CYV,16,345
00000 0 983 123522965229,CYV,16,346
00000 0 983 123522965230,CYV,16,347
00000 0 983 123522965231,CYV,16,348
00000 0 983 123522965232,CYV,16,349
00000 0 983 123522965233,CYV,16,350
00000 0 983 123522965234,CYV,16,351
00000 0 983 123522965235,CYV,16,352
00000 0 983 123522965236,CYV,16,353
00000 0 983 123522965237,CYV,16,354
00000 0 983 123522965238,CYV,16,355
00000 0 983 123522965239,CYV,16,356
00000 0 983 123522965240,CYV,16,357
00000 0 983 123522965241,CYV,16,358
00000 0 983 123522965242,CYV,16,359
00000 0 983 123522965243,CYV,16,360
00000 0 983 123522965244,CYV,16,361
00000 0 983 123522965245,CYV,16,362
00000 0 983 123522965246,CYV,16,363
00000 0 983 123522965247,CYV,16,364
00000 0 983 123522965248,CYV,16,365
00000 0 983 123522965249,CYV,16,366
00000 0 983 123522965250,CYV,16,367
00000 0 983 123522965251,CYV,16,368
00000 0 983 123522965252,CYV,16,369
00000 0 983 123522965253,CYV,16,370
00000 0 983 123522965254,CYV,16,371
00000 0 983 123522965255,CYV,16,372
00000 0 983 123522965256,CYV,16,373
00000 0 983 123522965257,CYV,16,374
00000 0 983 123522965258,CYV,16,375
00000 0 983 123522965259,CYV,16,376
00000 0 983 123522965260,CYV,16,377
00000 0 983 123522965261,CYV,16,378
00000 0 983 123522965262,CYV,16,379
00000 0 983 123522965263,CYV,16,380
00000 0 983 123522965264,CYV,16,381
00000 0 983 123522965265,CYV,16,382
00000 0 983 123522965266,CYV,16,383
00000 0 983 123522965267,CYV,16,384
00000 0 983 123522965268,CYV,16,385
00000 0 983 123522965269,CYV,16,386
00000 0 983 123522965270,CYV,16,387
00000 0 983 123522965271,CYV,16,388
00000 0 983 123522965272,CYV,16,389
00000 0 983 123522965273,CYV,16,390
00000 0 983 123522965274,CYV,16,391
00000 0 983 123522965275,CYV,16,392
00000 0 983 123522965276,CYV,16,393
00000 0 983 123522965277,CYV,16,394
00000 0 983 123522965278,CYV,16,395
00000 0 983 123522965279,CYV,16,396
00000 0 983 123522965280,CYV,16,397
00000 0 983 123522965281,CYV,16,398
00000 0 983 123522965282,CYV,16,399
00000 0 983 123522965283,CYV,16,400
00000 0 983 123522965284,CYV,16,401
00000 0 983 123522965285,CYV,16,402
00000 0 983 123522965286,CYV,16,403
00000 0 983 123522965287,CYV,16,404
00000 0 983 123522965288,CYV,16,405
00000 0 983 123522965289,CYV,16,406
00000 0 983 123522965290,CYV,16,407
00000 0 983 123522965291,CYV,16,408
00000 0 983 123522965292,CYV,16,409
00000 0 983 123522965293,CYV,16,410
00000 0 983 123522965294,CYV,16,411
00000 0 983 123522965295,CYV,16,412
00000 0 983 123522965296,CYV,16,413
00000 0 983 123522965297,CYV,16,414
00000 0 983 123522965298,CYV,16,415
00000 0 983 123522965299,CYV,16,416
00000 0 983 123522965300,CYV,16,417
00000 0 983 123522965301,CYV,16,418
00000 0 983 123522965302,CYV,16,419
00000 0 983 123522965303,CYV,16,420
00000 0 983 123522965304,CYV,16,421
00000 0 983 123522965305,CYV,16,422
00000 0 983 123522965306,CYV,16,423
00000 0 983 123522965307,CYV,16,424
00000 0 983 123522965308,CYV,16,425
00000 0 983 123522965309,CYV,16,426
00000 0 983 123522965310,CYV,16,427
00000 0 983 123522965311,CYV,16,428
00000 0 983 123522965312,CYV,16,429
00000 0 983 123522965313,CYV,16,430
00000 0 983 123522965314,CYV,16,431
00000 0 983 123522965315,CYV,16,432
00000 0 983 123522965316,CYV,16,433
00000 0 983 123522965317,CYV,16,434
00000 0 983 123522965318,CYV,16,435
00000 0 983 123522965319,CYV,16,436
00000 0 983 123522965320,CYV,16,437
00000 0 983 123522965321,CYV,16,438
00000 0 983 123522965322,CYV,16,439
00000 0 983 123522965323,CYV,16,440
00000 0 983 123522965324,CYV,16,441
00000 0 983 123522965325,CYV,16,442
00000 0 983 123522965326,CYV,16,443
00000 0 983 123522965327,CYV,16,444
00000 0 983 123522965328,CYV,16,445
00000 0 983 123522965329,CYV,16,446
00000 0 983 123522965330,CYV,16,447
00000 0 983 123522965331,CYV,16,448
00000 0 983 123522965332,CYV,16,449
00000 0 983 123522965333,CYV,16,450
00000 0 983 123522965334,CYV,16,451
00000 0 983 123522965335,CYV,16,452
00000 0 983 123522965336,CYV,16,453
00000 0 983 123522965337,CYV,16,454
00000 0 983 123522965338,CYV,16,455
00000 0 983 123522965339,CYV,16,456
00000 0 983 123522965340,CYV,16,457
00000 0 983 123522965341,CYV,16,458
00000 0 983 123522965342,CYV,16,459
00000 0 983 123522965343,CYV,16,460
00000 0 983 123522965344,CYV,16,461
00000 0 983 123522965345,CYV,16,462
00000 0 983 123522965346,CYV,16,463
00000 0 983 123522965347,CYV,16,464
00000 0 983 123522965348,CYV,16,465
00000 0 983 123522965349,CYV,16,466
00000 0 983 123522965350,CYV,16,467
00000 0 983 123522965351,CYV,16,468
00000 0 983 123522965352,CYV,16,469
00000 0 983 123522965353,CYV,16,470
00000 0 983 123522965354,CYV,16,471
00000 0 983 123522965355,CYV,16,472
00000 0 983 123522965356,CYV,16,473
00000 0 983 123522965357,CYV,16,474
00000 0 983 123522965358,CYV,16,475
00000 0 983 123522965359,CYV,16,476
00000 0 983 123522965360,CYV,16,477
00000 0 983 123522965361,CYV,16,478
00000 0 983 123522965362,CYV,16,479
00000 0 983 123522965363,CYV,16,480
00000 0 983 123522965364,CYV,16,481
00000 0 983 123522965365,CYV,16,482
00000 0 983 123522965366,CYV,16,483
00000 0 983 123522965367,CYV,16,484
00000 0 983 123522965368,CYV,16,485
00000 0 983 123522965369,CYV,16,486
00000 0 983 123522965370,CYV,16,487
00000 0 983 123522965371,CYV,16,488
00000 0 983 123522965372,CYV,16,489
00000 0 983 123522965373,CYV,16,490
00000 0 983 123522965374,CYV,16,491
00000 0 983 123522965375,CYV,16,492
00000 0 983 123522965376,CYV,16,493
00000 0 983 123522965377,CYV,16,494
00000 0 983 123522965378,CYV,16,495
00000 0 983 123522965379,CYV,16,496
00000 0 983 123522965380,CYV,16,497
00000 0 983 123522965381,CYV,16,498
00000 0 983 123522965382,CYV,16,499
00000 0 983 123522965383,CYV,16,500
00000 0 983 123522965384,CYV,16,501
00000 0 983 123522965385,CYV,16,502
00000 0 983 123522965386,CYV,16,503
00000 0 983 123522965387,CYV,16,504
00000 0 983 123522965388,CYV,16,505
00000 0 983 123522965389,CYV,16,506
00000 0 983 123522965390,CYV,16,507
00000 0 983 123522965391,CYV,16,508
00000 0 983 123522965392,CYV,16,509
00000 0 983 123522965393,CYV,16,510
00000 0 983 123522965394,CYV,16,511
00000 0 983 123522965395,CYV,16,512
00000 0 983 123522965396,CYV,16,513
00000 0 983 123522965397,CYV,16,514
00000 0 983 123522965398,CYV,16,515
00000 0 983 123522965399,CYV,16,516
00000 0 983 123522965400,CYV,16,517
00000 0 983 123522965401,CYV,16,518
00000 0 983 123522965402,CYV,16,519
00000 0 983 123522965403,CYV,16,520
00000 0 983 123522965404,CYV,16,521
00000 0 983 123522965405,CYV,16,522
00000 0 983 123522965406,CYV,16,523
00000 0 983 123522965407,CYV,16,524
00000 0 983 123522965408,CYV,16,525
00000 0 983 123522965409,CYV,16,526
00000 0 983 123522965410,CYV,16,527
00000 0 983 123522965411,CYV,16,528
00000 0 983 123522965412,CYV,16,529
00000 0 983 123522965413,CYV,16,530
00000 0 983 123522965414,CYV,16,531
00000 0 983 123522965415,CYV,16,532
00000 0 983 123522965416,CYV,16,533
00000 0 983 123522965417,CYV,16,534
00000 0 983 123522965418,CYV,16,535
00000 0 983 123522965419,CYV,16,536
00000 0 983 123522965420,CYV,16,537
00000 0 983 123522965421,CYV,16,538
00000 0 983 123522965422,CYV,16,539
00000 0 983 123522965423,CYV,16,540
00000 0 983 123522965424,CYV,16,541
00000 0 983 123522965425,CYV,16,542
00000 0 983 123522965426,CYV,16,543
00000 0 983 123522965427,CYV,16,544
00000 0 983 123522965428,CYV,16,545
00000 0 983 123522965429,CYV,16,546
00000 0 983 123522965430,CYV,16,547
00000 0 983 123522965431,CYV,16,548
00000 0 983 123522965432,CYV,16,549
00000 0 983 123522965433,CYV,16,550
00000 0 983 123522965434,CYV,16,551
00000 0 983 123522965435,CYV,16,552
00000 0 983 123522965436,CYV,16,553
00000 0 983 123522965437,CYV,16,554
00000 0 983 123522965438,CYV,16,555
00000 0 983 123522965439,CYV,16,556
00000 0 983 123522965440,CYV,16,557
00000 0 983 123522965441,CYV,16,558
00000 0 983 123522965442,CYV,16,559
00000 0 983 123522965443,CYV,16,560
00000 0 983 123522965444,CYV,16,561
00000 0 983 123522965445,CYV,16,562
00000 0 983 123522965446,CYV,16,563
00000 0 983 123522965447,CYV,16,564
00000 0 983 123522965448,CYV,16,565
00000 0 983 123522965449,CYV,16,566
00000 0 983 123522965450,CYV,16,567
00000 0 983 123522965451,CYV,16,568
00000 0 983 123522965452,CYV,16,569
00000 0 983 123522965453,CYV,16,570
00000 0 983 123522965454,CYV,16,571
00000 0 983 123522965455,CYV,16,572
00000 0 983 123522965456,CYV,16,573
00000 0 983 123522965457,CYV,16,574
00000 0 983 123522965458,CYV,16,575
00000 0 983 123522965459,CYV,16,576
00000 0 983 123522965460,CYV,16,577
00000 0 983 123522965461,CYV,16,578
00000 0 983 123522965462,CYV,16,579
00000 0 983 123522965463,CYV,16,580
00000 0 983 123522965464,CYV,16,581
00000 0 983 123522965465,CYV,16,582
00000 0 983 123522965466,CYV,16,583
00000 0 983 123522965467,CYV,16,584
00000 0 983 123522965468,CYV,16,585
00000 0 983 123522965469,CYV,16,586
00000 0 983 123522965470,CYV,16,587
00000 0 983 123522965471,CYV,16,588
00000 0 983 123522965472,CYV,16,589
00000 0 983 123522965473,CYV,16,590
00000 0 983 123522965474,CYV,16,591
00000 0 983 123522965475,CYV,16,592
00000 0 983 123522965476,CYV,16,593
00000 0 983 123522965477,CYV,16,594
00000 0 983 123522965478,CYV,16,595
00000 0 983 123522965479,CYV,16,596
00000 0 983 123522965480,CYV,16,597
00000 0 983 123522965481,CYV,16,598
00000 0 983 123522965482,CYV,16,599
00000 0 983 123522965483,CYV,16,600
00000 0 983 123522965484,CYV,16,601
00000 0 983 123522965485,CYV,16,602
00000 0 983 123522965486,CYV,16,603
00000 0 983 123522965487,CYV,16,604
00000 0 983 123522965488,CYV,16,605
00000 0 983 123522965489,CYV,16,606
00000 0 983 123522965490,CYV,16,607
00000 0 983 123522965491,CYV,16,608
00000 0 983 123522965492,CYV,16,609
00000 0 983 123522965493,CYV,16,610
00000 0 983 123522965494,CYV,16,611
00000 0 983 123522965495,CYV,16,612
00000 0 983 123522965496,CYV,16,613
00000 0 983 123522965497,CYV,16,614
00000 0 983 123522965498,CYV,16,615
00000 0 983 123522965499,CYV,16,616
00000 0 983 123522965500,CYV,16,617
00000 0 983 123522965501,CYV,16,618
00000 0 983 123522965502,CYV,16,619
00000 0 983 123522965503,CYV,16,620
00000 0 983 123522965504,CYV,16,621
00000 0 983 123522965505,CYV,16,622
00000 0 983 123522965506,CYV,16,623
00000 0 983 123522965507,CYV,16,624
00000 0 983 123522965508,CYV,16,625
00000 0 983 123522965509,CYV,16,626
00000 0 983 123522965510,CYV,16,627
00000 0 983 123522965511,CYV,16,628
00000 0 983 123522965512,CYV,16,629
00000 0 983 123522965513,CYV,16,630
00000 0 983 123522965514,CYV,16,631
00000 0 983 123522965515,CYV,16,632
00000 0 983 123522965516,CYV,16,633
00000 0 983 123522965517,CYV,16,634
00000 0 983 123522965518,CYV,16,635
00000 0 983 123522965519,CYV,16,636
00000 0 983 123522965520,CYV,16,637
00000 0 983 123522965521,CYV,16,638
00000 0 983 123522965522,CYV,16,639
00000 0 983 123522965523,CYV,16,640
00000 0 983 123522965524,CYV,16,641
00000 0 983 123522965525,CYV,16,642
00000 0 983 123522965526,CYV,16,643
00000 0 983 123522965527,CYV,16,644
00000 0 983 123522965528,CYV,16,645
00000 0 983 123522965529,CYV,16,646
00000 0 983 123522965530,CYV,16,647
00000 0 983 123522965531,CYV,16,648
00000 0 983 123522965532,CYV,16,649
00000 0 983 123522965533,CYV,16,650
00000 0 983 123522965534,CYV,16,651
00000 0 983 123522965535,CYV,16,652
00000 0 983 123522965536,CYV,16,653
00000 0 983 123522965537,CYV,16,654
00000 0 983 123522965538,CYV,16,655
00000 0 983 123522965539,CYV,16,656
00000 0 983 123522965540,CYV,16,657
00000 0 983 123522965541,CYV,16,658
00000 0 983 123522965542,CYV,16,659
00000 0 983 123522965543,CYV,16,660
00000 0 983 123522965544,CYV,16,661
00000 0 983 123522965545,CYV,16,662
00000 0 983 123522965546,CYV,16,663
00000 0 983 123522965547,CYV,16,664
00000 0 983 123522965548,CYV,16,665
00000 0 983 123522965549,CYV,16,666
00000 0 983 123522965550,CYV,16,667
00000 0 983 123522965551,CYV,16,668
00000 0 983 123522965552,CYV,16,669
00000 0 983 123522965553,CYV,16,670
00000 0 983 123522965554,CYV,16,671
00000 0 983 123522965555,CYV,16,672
00000 0 983 123522965556,CYV,16,673
00000 0 983 123522965557,CYV,16,674
00000 0 983 123522965558,CYV,16,675
00000 0 983 123522965559,CYV,16,676
00000 0 983 123522965560,CYV,16,677
00000 0 983 123522965561,CYV,16,678
00000 0 983 123522965562,CYV,16,679
00000 0 983 123522965563,CYV,16,680
00000 0 983 123522965564,CYV,16,681
00000 0 983 123522965565,CYV,16,682
00000 0 983 123522965566,CYV,16,683
00000 0 983 123522965567,CYV,16,684
00000 0 983 123522965568,CYV,16,685
00000 0 983 123522965569,CYV,16,686
00000 0 983 123522965570,CYV,16,687
00000 0 983 123522965571,CYV,16,688
00000 0 983 123522965572,CYV,16,689
00000 0 983 123522965573,CYV,16,690
00000 0 983 123522965574,CYV,16,691
00000 0 983 123522965575,CYV,16,692
00000 0 983 123522965576,CYV,16,693
00000 0 983 123522965577,CYV,16,694
00000 0 983 123522965578,CYV,16,695
00000 0 983 123522965579,CYV,16,696
00000 0 983 123522965580,CYV,16,697
00000 0 983 123522965581,CYV,16,698
00000 0 983 123522965582,CYV,16,699
00000 0 983 123522965583,CYV,16,700
